comment_id,video_id,parent_id,split,text,predicted_discourse_act,human_annotator_1,human_annotator_2,adjudicated_label,annotation_confidence,ambiguity_reason,off_topic_flag,annotation_notes
Ugjeb70tHdIKgXgCoAEC.8C1k55gooZ78GkTxLMBvSR,6ceW7ugIKMs,Ugjeb70tHdIKgXgCoAEC,test,Rabun Jauh : bayangan benda jatuh didepan retina Rabun Dekat : Bayangan benda jatuh dibelakang retina. . .,Opinion,,,,,,,
Ugy6n-jW3ojg-_d5vQh4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,berarti yang neil armstrong itu bener dong!!,Agreement,,,,,,,
UgzSgc3gJkmtBN2myWN4AaABAg,5_9wU8yJZ8w,TOP_LEVEL,val,"Kak mau nanya , dari mana asal air di bumi ini ??",Question,,,,,,,
UgzkPRdi_1l1jHiRGX54AaABAg,zbSe0xE7tg0,TOP_LEVEL,val,"Min, klo jalan terus menerus kelangit akhir zaman apa yg kita ketahui di sana?",Question,,,,,,,
UgyU0zbz5b0fTENsr2N4AaABAg,21seK8tKSYI,TOP_LEVEL,test,"Yang bilang bumi datar, pengikut DAJJAL",Opinion,,,,,,,
UgxLplylg7D2mSm824l4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,sumpah ✌️ setelah nonton video ini iskateboardman gue makin bertambah ... Allahu Akbar,Opinion,,,,,,,
Ugz4ZE1HnU-qCZY3Tnt4AaABAg,0QCq6GPY8kQ,TOP_LEVEL,train,Min bahas dong Kenapa orang normal gampang sakit dan sebaliknya orang gila ga pake baju tidur diluar makan ga karuan tp ga sakit min cuma ga waras aja wkkwkwk,Question,,,,,,,
UgzU6Wr8FQgjtHqZJNN4AaABAg,iq0yOkj3d28,TOP_LEVEL,train,Kenapa air selalu mengalir gan,Question,,,,,,,
UgwEkI99rd33XwiLCGR4AaABAg,rha05J96bOM,TOP_LEVEL,train,Next bahas bagaimana para ilmuan mengetahui jarak dan berat benda luar angkasa....,Question,,,,,,,
Ugwp498M6OpngZfXlMl4AaABAg,NVDIHTGVcLc,TOP_LEVEL,val,Minecraft: 256 block (Jika ada salah mohon diperbaiqi 🗿✨),Disagreement,,,,,,,
UgyMZZeEm43DtCyMv5B4AaABAg.9MPB3I9Q3qC9MPDTh2ZGQp,twXOQyxZWxY,UgyMZZeEm43DtCyMv5B4AaABAg,train,@aidil_hamdi5698 kirain,Opinion,,,,,,,
UggUuXSimKR3OngCoAEC.8HCYF3-MGgc8MJ__Q8Tvh1,FjFsx6iQE3Y,UggUuXSimKR3OngCoAEC,train,"Jasmine Thelkab saya binggu kecepatan melihat manusia 11/12 sama kecepatan cayaha, terus ? mereka meneropong pelanet yang mirip bumi kok bisa cepat sampainya",Question,,,,,,,
Ugys1i0QTAOmFNWfB354AaABAg,T8g_hUpx9VU,TOP_LEVEL,val,Benda terpanas adalah matahari buatan china...yg katanya panasnya mencapai 10 kali lipat panas matahari.... huahaaahhhaaaa.......hhaaallluuu kebanyakan orng china itu yaa........masih saja mereka mau menipu kita manusia yg waras dan punyak akal........dasar  komunis akut yg gk ada obatnyaaa.....,Opinion,,,,,,,
UgyDZjNrMhzT0RBxJYh4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,Lah kemaren 20 Juli :v,Opinion,,,,,,,
UgyKe7BegrqSWVeMoFB4AaABAg,t5SaFgSaM_M,TOP_LEVEL,train,Pohon ngasih oksigen diteban  Coba pohon ngasih wifi gratis lai  cerita,Suggestion,,,,,,,
UgzzKVKwYYWOL5lDH_54AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,terus semangat channel kok bisa,Question,,,,,,,
Ugj6vEQxCv7hAXgCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,Kok Bisa?? saya mau nanya kenapa listrik itu mengeluarkan tenaga yang besar,Question,,,,,,,
Ugzq-FNLyIHIweWRLBZ4AaABAg.8xgV2p1V0598xgWvghTG14,t5SaFgSaM_M,Ugzq-FNLyIHIweWRLBZ4AaABAg,train,"Karena ""Tidak ada yang abadi di dunia ini""",Opinion,,,,,,,
UgjtSAOpQH9-gXgCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,Kenapa bisa batuk Karena Es batu,Question,,,,,,,
UgyL6vXhMQcUkSOJJRR4AaABAg,uA3cMFjqfaM,TOP_LEVEL,train,"Sbnrnya bumi gx rusak""amat,  wlaupun rusak klo di tinggal 4 milyar tahun psti keadaanya jdi sprti bumi baru lg",Opinion,,,,,,,
UgyEURWNh06uBLT56SJ4AaABAg,Beod6J0genE,TOP_LEVEL,val,Saya tebak makanan kesukaan mimin yaitu bakso😳,Opinion,,,,,,,
UgiHh2hvbGa38ngCoAEC,YljSXjd4lnk,TOP_LEVEL,train,Sangat bermanfaat,Opinion,,,,,,,
UgjeH3V5WovpDHgCoAEC.8B9vTirDnIb8Bo9pvjvOJ1,6ceW7ugIKMs,UgjeH3V5WovpDHgCoAEC,test,"karena bangkai kan sudah dikerubungi kotoran, penyakit, mikroorganisme, kuman, dll",Opinion,,,,,,,
UgjKdG1sB1nIPngCoAEC.8FaTnbBYdV88FcpJ6A9v-b,NVDIHTGVcLc,UgjKdG1sB1nIPngCoAEC,val,"Bintang terbesar saat ini Uy Scuti, butuh 1K tahun utk mengelilingi tuh bintang dengan pesawat komersial yg kecnya 800km lebih. Canis majoris kalah gede. Rata rata bintang gede gede kek gitu dah mau mati jadi udh gk spanas matahari. CMIIW",Opinion,,,,,,,
UgxlvPYDbzswzCE89-l4AaABAg.8p_VlnGPOQn94mGQ24TQnC,2EVv7dmTFik,UgxlvPYDbzswzCE89-l4AaABAg,train,waAllahhualam cuma Allah yang tau,Opinion,,,,,,,
UgxKcmZ_CW-mX5fZ_kt4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Sumber mu dari mana bosQ ?,Question,,,,,,,
UggigCD7BQqdvngCoAEC.8S96BxaAneo9DHn3kJiNI3,JRJ1ngbUe6A,UggigCD7BQqdvngCoAEC,train,@dupagranita754 jangan ngatain agama orang bujang apalagi bilang bilang hal negatif adab lu mana jangan bilang kek gitu juga lah -_- dasar lu kagak ada akhlak nya komen tu baik baik aja bujang,Opinion,,,,,,,
UgztscCnZMCckEOjYn94AaABAg.8dFDQev8hze8dJPFtX2Hbz,dghOCZmSEUQ,UgztscCnZMCckEOjYn94AaABAg,train,fungsi lain adanya pelajaran math itu buat ngelatih logika kita..,Opinion,,,,,,,
Ugx5Ir9Z1qhsb3hQlDJ4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,Animasi nya memuaskan,Opinion,,,,,,,
UgygNYtHzIsjyc4cYRB4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Dr mana org2 di bumi bisa tau hal ini?,Question,,,,,,,
UgzCJWIH_Y5qWImrXft4AaABAg,0QCq6GPY8kQ,TOP_LEVEL,train,mengapa kita bisa ketakutan,Question,,,,,,,
UgyioNWM0nUyShrgFix4AaABAg.8tboRN-qjaG9RNtCdPmkkV,Tx87wEaDtxo,UgyioNWM0nUyShrgFix4AaABAg,train,Orang Bali njir,Opinion,,,,,,,
UgzNeUufDilqy2mPy5B4AaABAg,t5SaFgSaM_M,TOP_LEVEL,train,Kak kenapa bentuk love itu di tanda kan sebagai tanda cinta padhal kenapa gk bentuk persegi dll,Question,,,,,,,
UghzQGSwp2sUU3gCoAEC.8AfDhQcj8oc8B8iMyVoYUS,H_5TPzquRyo,UghzQGSwp2sUU3gCoAEC,test,"sadar atau kamu ga sadar,segala sesuatu yang kita miliki itu dari alam semesta..manusia tidak pernah menciptakan sesuatu....printer ....bahan buatannya semuanya dari alam....dan masalah ""siapa pencipta manusia""....pertanyaan wajar yang akan terus bergelombang....bahkan masalah ini akan terjadi secara turun menurun,karena ini merupakan sifat alamiah manusia ,untuk ingin tahu siapa jati diri mereka sebenarnya...bagaimana alam bekerja...bagaimana kita bisa disini...apakah ada tujuan?atau tidak....keep finding the truth  tambahan sebelum ada sanggahan,printer yang design itu manusia....dan bumi berbentuk hampir seperti ellips siapa yang menciptakan?bumi berputar pada porosnya siapa yang menciptakan?,matahari siapa yang menciptakan?  sains menjelaskan eksistensi tuhan....bukan sains menghancurkan eksistensi tuhan...mungkin pada jaman dulu tiap ada petir ,itu merupakan kemarahan tuhan...ini yang harus dihilangkan...",Question,,,,,,,
Ugx4FoPbe3u8fzHKL014AaABAg.9PKf3QwTWWI9PKgOR5EWBw,jPyd0Xv5LfY,Ugx4FoPbe3u8fzHKL014AaABAg,train,Sudah dijelasin mimin di video lama,Opinion,,,,,,,
Ugyvak7jHk3MW3Si64R4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Saya semakin yakin, pasti ada kehidupan lain selain di bumi.. Bahas Multiverse kliatannya asyik min",Opinion,,,,,,,
UgwXkYeMGJsR5dVepn14AaABAg,qis44fqpuAU,TOP_LEVEL,train,Kenapa jin bisa lihat manusia Dan manusia hanya sebagian saja yang bisa lihat jin ?,Question,,,,,,,
Ugy9IAzXZODzEqB2bdh4AaABAg.9JloK9Af56H9KPUjvKQKRE,T9ttUfGG7EE,Ugy9IAzXZODzEqB2bdh4AaABAg,train,kepentingan penelitian lebih penting daripada uang demi bisa mencari rumah baru dari bummi yang sudah rusak ini,Opinion,,,,,,,
UghPEG5mCG-gOXgCoAEC,Tx87wEaDtxo,TOP_LEVEL,train,"Min ente ketinggalan satu, Black Hole dapat musnah via Hawking decay, tp dlm jangka waktu yg super lama",Opinion,,,,,,,
UgiUKk3TjQRoG3gCoAEC,iq0yOkj3d28,TOP_LEVEL,train,req: inti/pusat galaksi itu apa?,Question,,,,,,,
UgiWFqjaYFeAI3gCoAEC.8RY6XjdQFE48RY9yY5SvIN,YljSXjd4lnk,UgiWFqjaYFeAI3gCoAEC,train,"wkwkw soal bonus nih sayangnya tahun aku UN 2017 ga ada gan, soal fisika tambah susah haha",Experience,,,,,,,
Ugx2Xgvyc7b8KmKUXn14AaABAg,21seK8tKSYI,TOP_LEVEL,test,Bumi datar KIAMAT😨😨😨😨,Opinion,,,,,,,
UgzUPh_kvHL_yYPApwN4AaABAg.9uhzDn1CTTX9vi8m1mOpCz,iq0yOkj3d28,UgzUPh_kvHL_yYPApwN4AaABAg,train,"Ga perlu khawatir, bumi itu mutarnya stabil dan apa-apa yang ada dipermukaan bumi juga ikut berputar, jadi bagi penghuni bumi, bumi diam tak bergerak. Nah klo dari sudut pandang di luar bumi misal bulan, baru terlihat bumi berputar.",Opinion,,,,,,,
UgwJG6jSY5-iRZqOWBt4AaABAg.9uPDKMTVhLR9v-FqsQ8buK,21seK8tKSYI,UgwJG6jSY5-iRZqOWBt4AaABAg,test,@towairaito1 Sejak kapan masa kuno memiliki alat cangih 🤣,Opinion,,,,,,,
UgxuPsotLdEN-MAEJ5d4AaABAg,t5SaFgSaM_M,TOP_LEVEL,train,Terus kalau manusia mau pindah ke planet lain mau apa? Mau ngerusak planet lain juga?,Question,,,,,,,
UgzG3RYkEioOicF_IhZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,minat cara presentationnya. hingga tak terasa 10min udah berlalu. asyik gitu. good job to team and stay success.,Opinion,,,,,,,
Ugx5vZlmLEqYh87U93d4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Andaikam firaun tahu ini maka dia akan tau diri. 😁,Opinion,,,,,,,
UgxbwWXmLBjUN-EU3Y94AaABAg.9Qa-ppK5cku9R0tPGiZPtK,21seK8tKSYI,UgxbwWXmLBjUN-EU3Y94AaABAg,test,@HAHAHAH mana referensinya tentang galaksi yang anda maksud?,Question,,,,,,,
Ugxi669L9eKJ73YIiKp4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Macam mana anda tahu?,Question,,,,,,,
UgzGLaJgEiyJ9HeB-Tl4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Bujug.. Neil Armstrong jalan ke bulan  30x bumi,Opinion,,,,,,,
UgxMr18QhtGPK5uev894AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Aku punya pemikiran luas alam semesta menurut aku itu tak terbatas yaitu tidak ad batas nya mungkin kalo kita bandingkan planet bumi dengan bintang terbesar di Bimasakti bumi hanya seperti atom atau lebih kecil dr itu,Experience,,,,,,,
UgyW1ay3_BD4FH2FjGd4AaABAg,AxyPASIXz1k,TOP_LEVEL,train,Kenapa Bom Atom di sebut Atom? Pdhl bom ny Segede dosa gw,Question,,,,,,,
UgymTGTxzuKToS0Pm5h4AaABAg.9TuZG_9XcdC9TvubhYSH5C,QK01ROEqJ1A,UgymTGTxzuKToS0Pm5h4AaABAg,train,"Adik, cb buka buku ipanya dlu yuk",Opinion,,,,,,,
Ugzcby7c0G7ZAvL3_oB4AaABAg.9EIGPX-wiCd9Fs9aJYRgLS,Tx87wEaDtxo,Ugzcby7c0G7ZAvL3_oB4AaABAg,train,"Lubang putih adalah bidang ruang waktu hipotetis yang tidak bisa dimasuki dari luar, meskipun materi dan cahaya bisa lepas darinya. Dalam pengertian ini, lubang putih adalah kebalikan dari lubang hitam.",Opinion,,,,,,,
UgxM4yaEqoUBxfxPG394AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Keren banget video nya Sampe merinding nonton nya, Videonya sangat bagus, Membina Dan Memberikan Pengajaran yg sangat Membina Dari video ini saya Menyadari Betapa Kecilnya manusia di banding alam semesta ini,  Saya jadi sadar betapa kecilnya manusia Dibanding alam semesta ini, Thanks God Jehovah  Makasih Semoga Subscribe nya bertambah Aminn",Praise,,,,,,,
UgzyysoZDUu0BLytdD14AaABAg,FjFsx6iQE3Y,TOP_LEVEL,train,"Kata Rasulullah Salallahualahiwassalam : 1. Langit ada 7 tingkatan 2. Bumi, bintang , matahari , bulan dan smua galaxy berada di tingkatan langit pertama 3. Luasnya bumi dibandingkan langit pertama sperti cincin yg dibuang di padang pasir 4. Setelah langit pertama ada langit ke dua, luasnya langit pertama dibandingkan langit kedua seperti cincin yg di buang di padang pasir 5. Setelah itu ada langit ke3, luas langit ke2 dibandingkan dengan langit ke3  seperti cincin yg dibuang di padang pasir -Begitu seterusnya sampai langit ke 7 6. Setelah langit ke 7 ada lautan yg luas, yg luasnya di gabung antara langit bumi + langit ke1 samapai 7, jika dibandingkan langit ke7 dengan lautan tsb seperti cincin yg dibuang di padang pasir 7. Di atas lautan ada ars.nya Allah Subhanahuwatallah, dan di ars tsb Allah sedang beristiwa dsna  Jd pantas lah kita memuji Allah dengan sebutan Allahuakbar krn Allah maha Besar Terlalu besar...",Opinion,,,,,,,
Ugj98V_45IAl4ngCoAEC,PEbhbW4rgy4,TOP_LEVEL,train,Bersyukur,Opinion,,,,,,,
UgxRG5TvuKyc2Snq4MV4AaABAg.95kl_e_fPMx96sJ7XJjKp4,QK01ROEqJ1A,UgxRG5TvuKyc2Snq4MV4AaABAg,train,Lu kira smua yang ada di alquran betul? Well di alquran dikatakan bahwa bumi mengelilingi matahari,Agreement,,,,,,,
UgwkaGZ2V5A8TjyUF3Z4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Setelah menonton ini saya jdi berpikir bahwa godzilla dan mutan lainnya juga tidak ada apa2nya😂,Opinion,,,,,,,
UgxtjdYpvb1bVV0KCl14AaABAg.9K2muZGvVUz9MNK-zucpQ6,T8g_hUpx9VU,UgxtjdYpvb1bVV0KCl14AaABAg,val,"""Bang bang bang....... Boyah boyah boyah""",Opinion,,,,,,,
Ugxox-iR1uEToY-NPy14AaABAg.909i6Rs1X1t90Dllmn_fOg,QK01ROEqJ1A,Ugxox-iR1uEToY-NPy14AaABAg,train,Sekolah dimana sih lu?,Question,,,,,,,
UgyhHoZnQh98x0eev-F4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Yang dislike flatearth Dan gue dislike,Opinion,,,,,,,
UgzdDDc2cjPCzZJ-0Ht4AaABAg.8j-XsKrufv19Yp8wMmwWkc,T9ttUfGG7EE,UgzdDDc2cjPCzZJ-0Ht4AaABAg,train,@Damsetiardi bang tutor bang         Cara akitifin subtitle gimana?😥😥😥,Question,,,,,,,
UgyLO-Ufvwfx3aKxZ3F4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Mungkin di tahun 2100 chanel ini mempunyai subscribe 1.000.000.000.000,Suggestion,,,,,,,
UgyD5g4vWj7wvsWI9z54AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,"Perjalana ke mars juga hoax tuh, kebulan aja gabisin banyak duit apa lagi ke mars yg jaeaknya 1jt kali lipat dari bulan😴",Opinion,,,,,,,
Ugx4JC5SaOd9ciofmbx4AaABAg.98EFCWL91c298IKj1kreCu,21seK8tKSYI,Ugx4JC5SaOd9ciofmbx4AaABAg,test,"Kata penganut bumi gepeng : Antartika, sebuah es yang mengelilingi bumi",Opinion,,,,,,,
Ugw6arMGWZi4J2c99V94AaABAg.9Ah2vVsGJ5d9AyYwZmJFKX,QK01ROEqJ1A,Ugw6arMGWZi4J2c99V94AaABAg,train,Anak apartment males maen ama nak kampung  Alien males maen ma kaum yg peradabannya blm bisa jangkau mereka,Opinion,,,,,,,
Ugg1Pfnl0gOBYXgCoAEC.8GpEGJMvo-t8GpG_0XUVJP,iq0yOkj3d28,Ugg1Pfnl0gOBYXgCoAEC,train,+DAN Gamers ya sudah,Opinion,,,,,,,
UgyWG5E6DUnaqwa42UJ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Masya allah... Maha besar allah swt,Opinion,,,,,,,
Ugzg-NbFYPzQXGPMqWN4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Bang planet lain ada cahaya tapi kok gak sampai terlihat cahaya di bumi,Question,,,,,,,
UgiDDUzUQILY6XgCoAEC,2EVv7dmTFik,TOP_LEVEL,train,bang gimana caranya ngukur suhu matahari?,Question,,,,,,,
Ugw9_g6-VmFMWF6IqDN4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,Kenapa ketika kita bangun tidur mata kita memerah ?,Question,,,,,,,
UgyIKpxQHFZ1TACEREx4AaABAg.8jTpgdwdV0d8m1Didkv4E9,qis44fqpuAU,UgyIKpxQHFZ1TACEREx4AaABAg,train,Bila Kamu Ke masa lalu untuk mengubah Kesalahan / kejadian kamu akan mengalami Butterfly Effect dimana itu jika kamu bermain dengan masa lalu itu akan mempengaruhi masa depan dan secara langsung kamu mengubah Arus Time Line Dan akan Terjadi Alternate Time Line  Dampak : -mempengaruhi Hidup orang lain -merusak Time Line -dapat menyebabkan 2 kali lebih besar dampak yang kamu ubah di masa lalu.  TIME MASTER,Opinion,,,,,,,
UgjelhXw3EYM-ngCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,"kenapa film hollywood lebih dulu tayang di indonesia, gk di negaranya??",Question,,,,,,,
UgyZgQd98ltuCpLrlzh4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Kenapa di awal di ibaratkan nya dengan lapangan bola yg kali - kali lipat luas ???,Question,,,,,,,
UgxynDRyrrAcCNszaWJ4AaABAg,YxgOhIQJX3Q,TOP_LEVEL,train,Dan percaya kan lu kalo orang udah keluar angkasa dengan roket bisa balik lagi.? Sedangkan buat terbang aja begitu rumit,Question,,,,,,,
Ugy2VaKh9_yPoxtOh1Z4AaABAg,5Zi4qGpGop4,TOP_LEVEL,train,Dari awal sampai sekarang.. Chanel ini masih menjadi apa yang tidak kamu sehingga? Jika aku tidak kau dan dia makan akan? Kan kalau begitu apakah tidak akan tidak? Jangan? Begitulah,Question,,,,,,,
Ugilwpop9H6-m3gCoAEC,iq0yOkj3d28,TOP_LEVEL,train,sudah saatnya kita mulai belajar mengakui keterbatasan kita dalam memahami alam semesta yang tidak terbatas ini. -kok bisa,Question,,,,,,,
Ugx-b9hDpWS9jogi48h4AaABAg,2EVv7dmTFik,TOP_LEVEL,train,mampir ke channel gua gan😁 bantu channel saya terus berkembang,Opinion,,,,,,,
UgydG6e9v77-ohDZhOx4AaABAg.8op_Wv6Yraw8pEbQXNv2b6,5_9wU8yJZ8w,UgydG6e9v77-ohDZhOx4AaABAg,val,Ilya sin benefits talk man Kota melakukan itu Denman Sadat Ian kale gak Sadat langsung jeblos aja Gitu,Opinion,,,,,,,
UgwRoB5fDcK8E7dsR5t4AaABAg.9MP9_skXhaE9MPDLsXVXXi,twXOQyxZWxY,UgwRoB5fDcK8E7dsR5t4AaABAg,train,@sinambela_ruben wokawok,Opinion,,,,,,,
UggXRoJnLJOs8ngCoAEC,6ceW7ugIKMs,TOP_LEVEL,test,"pelajaran sd nih... gak hanya bulan, benda"" langit lainnya juga bisa menyebabkan gerhana matahari CMIIW",Opinion,,,,,,,
UgzlTmSsdsebixFDdHh4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,train,"kenapa harus beli kuota internet,nggak unlimited saja",Question,,,,,,,
Ugxzlt7IztMtOALw4P54AaABAg.9SZCqNekGA49T5LcUYPpG2,21seK8tKSYI,Ugxzlt7IztMtOALw4P54AaABAg,test,@ChristianoBryanMV1 aowkoawkoakwok bener tuh,Agreement,,,,,,,
Ugz85OV9hqe3ZCf4OxF4AaABAg.9J_V6xGr7ie9JchrJ_fpqf,T8g_hUpx9VU,Ugz85OV9hqe3ZCf4OxF4AaABAg,val,@muhammadkhadafisaputrahern9183 perusak suasana,Opinion,,,,,,,
Ugyxs7pnT6HJIVQ0MXh4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,Naruto juga pernh ke bulan ya min,Opinion,,,,,,,
UgyF2FJqt9i9q5iunSV4AaABAg.8xgqkl1drhr8xhAFnsXt0J,t5SaFgSaM_M,UgyF2FJqt9i9q5iunSV4AaABAg,train,Ikut digotong,Opinion,,,,,,,
Ugy-lUZQWrHggeufF-94AaABAg.8oeHt3Gb59Y8oeUiRxMYTH,RBFhyVux3IE,Ugy-lUZQWrHggeufF-94AaABAg,train,Nambah beratnya gak kerasa lah😂,Opinion,,,,,,,
Ugwf-zr08nmr5n0d6PV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Bumi hanyalah seperti pasir dilangit pertama,dan luas langit pertama hanyalah seprti pasir dilangit yg kdua, begitu seterusnya  sampai langit ktujuh.",Opinion,,,,,,,
Ugy-W6rqD-ws2xoT6mx4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Masih berfikir mahluk luar bumi itu nggk ada? Mreka pasti ada hanya karna jarak yg terlalu jauh yg mmisahkan,Question,,,,,,,
UggYWuddWN8LAngCoAEC.86QJFf80N4L8e9ohBRNQJe,Tx87wEaDtxo,UggYWuddWN8LAngCoAEC,train,+kokbisa apa yg terjadi setelah kita mati,Opinion,,,,,,,
UggsMUmETPcs8XgCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,Bangunan=50% strukturnta harus bisa ditempati.  tower:gak harus ditempati.   btw i smell Vsauce here,Opinion,,,,,,,
UgjG7ixRyK5VIngCoAEC,YljSXjd4lnk,TOP_LEVEL,train,Bagaimana semut bisa menemukan gula atau makanan,Question,,,,,,,
UgzIDLrZVK2T4hNv2HJ4AaABAg,T8g_hUpx9VU,TOP_LEVEL,val,Apakah es di kutub bisa di konsumsi?,Question,,,,,,,
UgxTf_x1Bkapq2GjUXR4AaABAg.9J_ZEF6RSJw9J_ZRPGN6zC,T8g_hUpx9VU,UgxTf_x1Bkapq2GjUXR4AaABAg,val,Nebula?,Question,,,,,,,
Ugg2oDxpn8PSWngCoAEC,6ceW7ugIKMs,TOP_LEVEL,test,dr pulau jawa bs di lihat ha,Opinion,,,,,,,
UgzjkXnmudTI7RRduXV4AaABAg.908GhcApw-O94_I7MIMIFy,QK01ROEqJ1A,UgzjkXnmudTI7RRduXV4AaABAg,train,Bang baru gw yang komentar,Opinion,,,,,,,
UgjH-vp5sG4yhXgCoAEC,NVDIHTGVcLc,TOP_LEVEL,val,suara mas nya renyah.. pengen suara kaya gini..😂,Opinion,,,,,,,
UgyXrF2_O79KGXLMVJV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,video kyk gini yg pantas buat trending:),Opinion,,,,,,,
UgwW-IWjK83dUwzzuGF4AaABAg,T9ttUfGG7EE,TOP_LEVEL,train,Kalo bisa teleport gw akan teleport ke bulan,Opinion,,,,,,,
UgyicThWFDcgPfEGFmh4AaABAg,5Zi4qGpGop4,TOP_LEVEL,train,Bulan merupakan asteroid besar yang menabrak higgan membekas menjadi bulan,Opinion,,,,,,,
UgxjfMMjQriMgspp1sl4AaABAg.9J_WBmlS3OP9J_jqU1zaPa,T8g_hUpx9VU,UgxjfMMjQriMgspp1sl4AaABAg,val,@Mamang gak usah nyeplok telor... Tinggal duduk aja...,Opinion,,,,,,,
Ugzi8y34uENjpRvjytt4AaABAg,5_9wU8yJZ8w,TOP_LEVEL,val,yang gw bingng kenapa pesawat ga pernah tabrakan padahal banyak pesawat dilangit,Question,,,,,,,
UgzuIlgBNwuvWZKObY14AaABAg,AxyPASIXz1k,TOP_LEVEL,train,Mampir bang,Opinion,,,,,,,
Ugz6cTJyrkNil9p1wDZ4AaABAg,FMNRItiR6ZA,TOP_LEVEL,train,Aku seperti pluto yang gak pernah dianggep..😣,Experience,,,,,,,
Ugy-ZVfE81-0FdMQTmV4AaABAg.8y-HgLx8Nqg8yWjMvrov8c,t5SaFgSaM_M,Ugy-ZVfE81-0FdMQTmV4AaABAg,train,@naeeme5961 galaxy emank ada banyak tapi sedikit yg bisa ditinggali,Disagreement,,,,,,,
UgxlPlBdVRZguMGx-Ud4AaABAg,twXOQyxZWxY,TOP_LEVEL,train,1 menit yg lalu,Opinion,,,,,,,
Ugxr1_dMVwT246OFm4l4AaABAg.8kxeageUw4V8ySO9rAJCp9,YxgOhIQJX3Q,Ugxr1_dMVwT246OFm4l4AaABAg,train,Liat di ytcrash,Opinion,,,,,,,
UgwkvPb-0Xw-cLi0jX54AaABAg,qis44fqpuAU,TOP_LEVEL,train,"Yang namanya mesin waktu menurut saya nggak ada karena yang bisa mengendalikan waktu,masa,dan suatu peristiwa kembali terjadi hanya ALLAH SWT, dan jika mesin waktu ada saya akan berjanji  kembali ke masa lalu sekarang 6-8-2018 pukul 21:32 Dan yang terjadi saya dari masa depan nggak kembali ke masa lalu gini",Opinion,,,,,,,
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJA9b27l9ifQAA,Beod6J0genE,Ugw_LQ-btJdFlnwSvC94AaABAg,val,Hahaha. Jadi sales malah skrng wkwkw,Opinion,,,,,,,
UgiFuENomI4TO3gCoAEC.8QpYNPRoUJo8xZR_bi_Oo2,iq0yOkj3d28,UgiFuENomI4TO3gCoAEC,train,"@survun2440 itu jarak pandang bego, kan bumi terlalu luas!!!! kalo kayak ceres baru terlihat lengkungan (jangan samape lu gk tau ceres)",Opinion,,,,,,,
UgwGZRfjmS-F-8uvA7R4AaABAg.8zY78j7t85B90VSDkc9V--,QK01ROEqJ1A,UgwGZRfjmS-F-8uvA7R4AaABAg,train,"@SarahPranadipta toh yang bertikai selama ini islam luar yang entah itu asli islam/hanya atas nama islam, di indonesia dari dulu terbukti aman padahal penganut agama islam terbanyak di dunia lo, wow kan😁😊",Experience,,,,,,,
Ugxnz8JQTDPizkW9b-F4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,Kok gw pusing yak liat ni video😂,Question,,,,,,,
UgxTf_x1Bkapq2GjUXR4AaABAg.9J_ZEF6RSJw9J_ZQ3NOeBw,T8g_hUpx9VU,UgxTf_x1Bkapq2GjUXR4AaABAg,val,Nebula boomerang toh?,Question,,,,,,,
Ugy4IOhYT3fp5ZrKKtF4AaABAg,QK01ROEqJ1A,TOP_LEVEL,train,"Dari sini kita sadar, apa yang harus di sombongkan di bumi kita ini?",Question,,,,,,,
