comment_id,video_id,parent_id,text,predicted_discourse_act,gold_label,off_topic_flag,annotation_notes
Ugi7c6R0YGNcN3gCoAEC,YljSXjd4lnk,TOP_LEVEL,"Halo Admin, saya senang karena sudah mulai membahas engineering. Sebagai saran tolong juga disentuh berikut secara berkelanjutan:
1. Proses Konstruksi Jembatan.
2. Proses Konstruksi Kapal.
3. Infrastruktur Migas.
4. Infrastruktur Mass Transport.
5. Manufaktur.
dan selanjutnya masih banyak Min. Supaya masyarakat dapat gambaran umum tentang teknik yang mudah dimengerti, mengingat minimnya paparan yang menggunakan Bahasa Indonesia. Harapan saya kreativitas bangsa bisa terpacu sehingga tidak melulu mempertanyakan hal yang kurang bermanfaat. thks",Suggestion,Suggestion,NO,A1=Suggestion; A2=Praise. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
Ugwxy2nFBTG7NYpzWFR4AaABAg,jPyd0Xv5LfY,TOP_LEVEL,Mungkin Jawaban sebenarnya adalah kawan-kawan yang kita temukan sepanjang jalan.....,Suggestion,Opinion,NO,A1=Opinion; A2=Correction. Adjudicated as Opinion based on the dominant communicative function.
UggUuXSimKR3OngCoAEC.8HCYF3-MGgc8HmEj5Wy7W_,FjFsx6iQE3Y,UggUuXSimKR3OngCoAEC,+Franky Sambuaga coba ulang menit ke 01:29 bro,Suggestion,Suggestion,NO,
UgzeR1HL9RiKXyT_9ll4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Gua mikir mungkin diluar sana ada kehidupan lain disuatu planet.secara kan galaxi bimasakti aja ada jutaan planet apalagi klo diluar galaxi kita ada milyaran planet.,Suggestion,Opinion,NO,
UgyM5pb3YJLE0Yz7PfN4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Mungkin disana juga ada manusia seperti kita dan ada banyak planet seperti bumi yang 100% bisa ditinggali . Mungkin hahaha,Suggestion,Opinion,NO,
UghSG2hsOjW2G3gCoAEC,NVDIHTGVcLc,TOP_LEVEL,coba ada evelato ankasa kalo naik bertahun tahun???????,Suggestion,Question,NO,
Ugx_WScmJ8S7_tO4z954AaABAg,QK01ROEqJ1A,TOP_LEVEL,gw rasa gk mungkin cuma planet kita yang berpenghuni,Suggestion,Opinion,NO,
UgwptyXJw_nOg75Kkn14AaABAg,QK01ROEqJ1A,TOP_LEVEL,Mungkin di alam semesta ini masih belum sampai ke langit ke 1 (?) Dan setiap langit ada gerbang dan penjaganya.,Suggestion,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
Ugy3p0gagaKmKQ2XnfF4AaABAg,T9ttUfGG7EE,TOP_LEVEL,"Klo dri sisi logika ya memang gak mungkin astronot mendarat dibulan.. klo robot mungkin masih percaya buat ngerekam.. 
Paling enggak harus ada dua roket buat pulang pergi.. masalahnya gak bakal bisa balik ke bumi klo bakar buat balik gak ada.. ??",Suggestion,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UgyRYf0OSiFNy0SopIV4AaABAg,21seK8tKSYI,TOP_LEVEL,Coba lu dari indo ke jerman dari kanan atau dari kiri selalu dateng di jerman kan,Suggestion,Suggestion,NO,A1=Opinion; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgylKXK23tD9zdgbPJR4AaABAg.8fRNFf1WkP_8iK-p-5jI3x,21seK8tKSYI,UgylKXK23tD9zdgbPJR4AaABAg,Andi Tarigan mungkin mereka berjalan ketepian makanya jatuh. Wkwk,Suggestion,Opinion,NO,A1=Opinion; A2=Suggestion. Adjudicated as Opinion based on the dominant communicative function.
UgzY9iL81xnNcq40XOF4AaABAg.AR76fq8dfG3AVkuMFIe_Y4,QK01ROEqJ1A,UgzY9iL81xnNcq40XOF4AaABAg,10 tahun lebih mungkin,Suggestion,Opinion,NO,
Ugzmms1wHh70ULcOC8p4AaABAg,AxyPASIXz1k,TOP_LEVEL,Request  pengisi suaranya dong... Tampil sekali2,Suggestion,Suggestion,NO,A1=Suggestion; A2=Opinion. Adjudicated as Suggestion based on the dominant communicative function.
UgzGrsttLxgC23CkN0R4AaABAg,qis44fqpuAU,TOP_LEVEL,"Kalau bicara soal Paradox. Mungkin lebih baik ke MASA DEPAN, kalau ke masa lalu bisa terjadi 'tabrakan' dengan masa sekarang ini. Ke Masa depan tujuannya utk mengambil manfaat ""ada apa di depan sana?"" Kemudian di bawa kemasa sekarang ilmu yang didapat tadi untuk kepentingan diri sendiri atau banyak orang",Suggestion,Suggestion,NO,A1=Opinion; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgzT5APcBVp1mPJUZsd4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Apa mungkin bila kita mati di bumi, nantinya pindah ke alam semesta yang lain ?? ????",Suggestion,Question,NO,
Ugwg12UoDjvzEgsaFvZ4AaABAg.8krIc-RfyrR8krKHheKhF1,YxgOhIQJX3Q,Ugwg12UoDjvzEgsaFvZ4AaABAg,"@COVER1789 minta tolong, apa judul lagu di ending video ini 2:49???",Suggestion,Question,YES,Marked off-topic because the comment is clearly unrelated to the substantive video discussion.
UgwNa9PTe0psPG8HMrt4AaABAg,iyJeozHhvJI,TOP_LEVEL,Penyebab Itu mungkin dikarenakan koro sensei kalau bulan sempat hancur,Suggestion,Opinion,NO,
UgwGZRfjmS-F-8uvA7R4AaABAg.8zY78j7t85B964f83mHBLN,QK01ROEqJ1A,UgwGZRfjmS-F-8uvA7R4AaABAg,ymz ymz coba kau bawak kesini ayat yg menjelaskan dibible kalo yesus itu Tuhan,Suggestion,Suggestion,NO,A1=Question; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
Ugy5kHnX-DwuhijB6-94AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Apa bner bang,diatas langit masih ada langit.? Coba terangkan.. ????????",Suggestion,Question,NO,
UgwRSILN9Ha4E4Z_dSt4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,"Jika kehidupan ini masih sangat lama, mungkin sains mampu mendeteksi hantu yang nanti nya kita akan bisa melihat hantu dengan alat semacam gogle glass. Dan terbuktilah alien2 itu hanya lah hantu.",Suggestion,Opinion,NO,
UgzFbBFs8Va9umGs5jV4AaABAg.8za0CobGJ0j8zcOPp2DIca,21seK8tKSYI,UgzFbBFs8Va9umGs5jV4AaABAg,"Kalo mintanya yang secara ilmiah ga mungkin terjadi, ya ga papa dong bahas FE.",Suggestion,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgirdmRsMdM1aHgCoAEC,FjFsx6iQE3Y,TOP_LEVEL,mungkin mereka sudah masa depan,Suggestion,Opinion,NO,
UgzHTCGURFjOt4oxn_p4AaABAg.8WtLOiDBYvn8WtZvxZPwAA,zbSe0xE7tg0,UgzHTCGURFjOt4oxn_p4AaABAg,"simpel. karna gas yang memantul panas (CO2) lebih berat dari udara. coba lu tiup balon pake nafas lu, gak terbangkan balonnya? karna CO2 lebih berat dari udara maka dataran rendah lebih banyak mengandung CO2 makanya lebih panas.",Suggestion,Suggestion,NO,A1=Correction; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
Ugj6GQ1FbaIGGHgCoAEC,NVDIHTGVcLc,TOP_LEVEL,orbital elevator. mungkin inovator juga akan segera muncul..,Suggestion,Suggestion,NO,A1=Suggestion; A2=Opinion. Adjudicated as Suggestion based on the dominant communicative function.
Ugw8K6ibCr8uKFmup294AaABAg,t5SaFgSaM_M,TOP_LEVEL,Mungkin yg dimaksud adalah Dukhan..,Suggestion,Opinion,NO,
UggCzI8xzqJ4XngCoAEC.8893NEFqc_m88DOBAfEslh,FjFsx6iQE3Y,UggCzI8xzqJ4XngCoAEC,Karena alam semesta terlalu luas + alien (sebagian) tak memiliki kecerdasan + (mungkin) insting menghancurkan diri sendiri + kehidupan jarang,Suggestion,Opinion,NO,
UgyhIvLbyUPEH0-fsWZ4AaABAg.9EAIawQT_2L9Gu5BseQ52H,QK01ROEqJ1A,UgyhIvLbyUPEH0-fsWZ4AaABAg,"Yang minim wawasan itu anda menurut saya, karena cara berfikir anda itu masih terlalu rendah, coba kalau berfikir itu yg bijak dan rasional",Suggestion,Suggestion,NO,A1=Disagreement; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
Ugzl5A1KxurwjVmE6yt4AaABAg.8yKqMvnO0P88yYjqqLSqsb,5Zi4qGpGop4,Ugzl5A1KxurwjVmE6yt4AaABAg,"Coba lompat dari kereta yang berjalan gimana kyk ngikut kan
Nah itu Ama gue dah dijelaskan",Suggestion,Question,NO,
Ugy1pH06zB0qrdJkO994AaABAg,T9ttUfGG7EE,TOP_LEVEL,Mungkin nggak sih manusia dapat menghuni planet mars?,Suggestion,Question,NO,
Ugy74FGmNFwEEKEGhpJ4AaABAg,qis44fqpuAU,TOP_LEVEL,"Kalau menurut saya sih beda2 ya, misal kita ke masa lalu itu hanya bisa melihat dan tak bisa mengubah apapun, maka tujuan dr bbrp orng juga berbeda.
Mungkin ada yg ingin kembali ke masa lalu untuk melihat orang tuanya yg telah tiada untuk mengobati rindu barangkali. 
Ada yg kepo dg ilmu pengetahuan ya pergi ke zaman tsbt, ada yg kepo dg sejarah ya mereka pergi kesana dsb. 
Kalau saya pribadi ingin sebentar saja bertemu ayah saya, lalu menghafal kan raut wajahnya 100% , jadi kalau rindu tidak sedih lagi :) tidak apa-apa tidak berbicara, melihat saja lebih dr cukup. 
Namun jika kita bisa kembali ke masa lalu dan mengubahnya, semua hal tentu akan jadi paradoks. Memperbaiki kesalahan ? Menyelamatkan? Apa gunanya?",Suggestion,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
Ugwz-Jj3j4-7_ZePFqt4AaABAg,twXOQyxZWxY,TOP_LEVEL,Mungkin gk jika ada gedung pencakar langit yang tingginya bisa sampai ke bulan? ??,Suggestion,Question,NO,
UghmhQptdMCahXgCoAEC.8Fao3cNZ1fC8FipJBx_e7j,NVDIHTGVcLc,UghmhQptdMCahXgCoAEC,"+Jack Sparrow dr komen agan di atas. saya rasa penggetahuan agan ttg konsep agama cukup tinggi. coba tolong klo agan tidak suka suatu aliran jangan di sebar, cukup di simpan sebagai opini pribadi saja. menebar kebencian tidak akan memperbaiki apa"",
saya non muslim, tp saya menghormati semua orang selama org itu pantas di hormati. bukan atas dasar sara.",Suggestion,Suggestion,NO,
Ugh3Zm1CxtnlxngCoAEC.8Cb9vbHr4sO8Cwo-v6PJvx,PEbhbW4rgy4,Ugh3Zm1CxtnlxngCoAEC,"karena lintasan revolusinya di tata surya beda sendiri, planet yg lain kan bulat lintasannya, sementara dia lonjong, mirip komet. ada beberapa alasan lainnya, tp saya lupa. coba cek google",Suggestion,Suggestion,NO,A1=Opinion; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgxPguwsogub2DrqkA94AaABAg.9J_vX_XQin_9JcNT1uxEhf,T8g_hUpx9VU,UgxPguwsogub2DrqkA94AaABAg,"melalui perhitungan dan perkiraan yang rumit, mungkin",Suggestion,Opinion,NO,
Ugxvr_j6Uwy4XPmdt7J4AaABAg,jPyd0Xv5LfY,TOP_LEVEL,"Mungkin kalo roda berjalan terus tanpa henti rodanya jadi seimbang




Kayaknya",Suggestion,Opinion,NO,
Ugjs7aKNItZhNXgCoAEC.8NGO1k-qsar8b-QDaABG-v,iq0yOkj3d28,Ugjs7aKNItZhNXgCoAEC,"Wulan Parastianti coba anda liat video Dr Zakir Naik tentang bumi hamparan itu, ada dijelaskan",Suggestion,Suggestion,NO,
UgwUaeCB84joaCWmOaV4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Kebayang ga sihh..
Andai alam semesta ini cuman sebatas bulan doang??
Saat pesawat melewati batas tersebut maka kita akan terjerembab keluar dari alam semesta!!
Lah.. trus setelah keluar dr alam semesta ini kita berada di mana??
Ya di luar alam semesta..!
Kyk kita saat melewati batas wilayah kabupaten Blitar, maja kita bisa saja sudah berada di dalam wilayah kabupaten Malang,  Kediri, ato wilayah lain yg berbatasan dg kab. Blitar.
Setelah keluar dari wilayah alam semesta ini mungkin kita masuk ke wilayah alam semesta lain
???????",Suggestion,Question,NO,
UgyTRSf9xOJ8L211h654AaABAg.8xvjCS14p1Y9RzX_kNw_sX,uA3cMFjqfaM,UgyTRSf9xOJ8L211h654AaABAg,mungkin suka bakso dia,Suggestion,Opinion,NO,
UgyzkyfyytpYGdWeArt4AaABAg,FjFsx6iQE3Y,TOP_LEVEL,"Mungkin sebenarnya alien sudah tau keberadaan kita,cuma krna melihat org² pada main tiktok,jadi mereka nggak mau kesini ????",Suggestion,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgzTIyY6sXkvmQF_P7J4AaABAg,QK01ROEqJ1A,TOP_LEVEL,Min. Kecepatan pesawat ruang angkasa berapa sih? Coba bandingkan keadaan fisik pilot pesawat tempur menahan kecepatan pesawat tempur. Apa iya ada manusia bisa menahan kecepatan pesawat ruang angkasa meski di dalam kabin pesawat?,Suggestion,Question,NO,
UgzvFsLEVhH6Q-5jDLJ4AaABAg,2EVv7dmTFik,TOP_LEVEL,Tolong jelaskan tentang wormhole donk,Suggestion,Question,NO,A1=Question; A2=Suggestion. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgxJhTmU78E2-xBJxYp4AaABAg.99vbh6alirf9A4bhtim7vh,21seK8tKSYI,UgxJhTmU78E2-xBJxYp4AaABAg,"@Slebew449 cek google dan buku berapa kecepatan dan diameter bumi , kalaupun bumi berputar pesawat mungkin tidak bisa mengejar jika terbang pasti akan tertinggal olrh rotasi bumi yg sangat cepat",Suggestion,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
Ugz251cHYahk7tnlOL14AaABAg.9ffsPNr079W9gewbLEHqa_,21seK8tKSYI,Ugz251cHYahk7tnlOL14AaABAg,"@tobiaspramono378 Cerita NASA terbang ke luar dari wilayah Bumi, Kendaraan BBM x apa coba?? Makan minum apa, orang gak makan beberapa lama bisa mati kan. Begitu adanya, Tuhan menempatkan Manusia hidup di Bumi dalam jangka waktu yang sudah ada ketentuan nya !!! Untuk ibadah menghamba kepada Tuhan Allooh, yang menciptakan kita, yang menciptakan seluruh 'alam.!!!",Suggestion,Suggestion,NO,A1=Disagreement; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgzHTub8Qq3dHD23Rup4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Simple nya gini aja, ini sering gue lakukan kalo gue mau tidur, coba deh kalian bayangin andaikan bisa terbang kalian meluncur lurus keluar bumi, ke luar galaxy, jangan belok lurus terus kalian bayangin dimana ujungnya? Gue kadang suka merinding bumi kita ini kalo di bandingkan dengan alam semesta bagaikan bakteri yg gak keliatan karna saking kecilnya, subhanaallah betapa dahsyatnya dan besarnya sang maha pencipta",Suggestion,Question,NO,A1=Opinion; A2=Question. Adjudicated as Question because the text contains a stronger cue for the primary function (Question).
UgyUI2ITP7ptgpqwNyZ4AaABAg,QK01ROEqJ1A,TOP_LEVEL,"Hidup manusia di bumi jadi terasa sangat singkat, perbandingannya bahkan mungkin tidak lebih dari sebuah iklan yang berdurasi 1 menit.  
??",Suggestion,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
UgjTPagXW1Kw4ngCoAEC.8M0W8POuU808YAJQPg5LkZ,H_5TPzquRyo,UgjTPagXW1Kw4ngCoAEC,"gua dlu prnh punya pikiran gt, tp setelah gua baik2 liat globe :v ternyata bakal tenggelam. dan lu gak mungkin menggali terus karna inti bumi panas",Suggestion,Experience,NO,A1=Experience; A2=Opinion. Adjudicated as Experience based on the dominant communicative function.
UgzI2s4i8qsbu5npURV4AaABAg.9SRbkbghNdZ9SdMEt5iAQm,21seK8tKSYI,UgzI2s4i8qsbu5npURV4AaABAg,"@yulianurisnaini39 saran saya coba anda mempelajari al Quran bukak dari sudut pandang, karena org cerdas selalu belajar dari banyak sudut pandang",Suggestion,Suggestion,NO,
UgyuwcJVNI3Q8RLScTp4AaABAg.9aqBqIVkMPn9ib2nzZ6eyJ,21seK8tKSYI,UgyuwcJVNI3Q8RLScTp4AaABAg,"@Yaruki Kawashima nah itulah bedanya pola pikir kritis dan dangkal?
IT itu banyak adik.
di bidang progammer. front and back and atau full stack.
di bidang animasi
2D 3D 4D.
sedangkan nasa pakai teknik CGI. cari noh di yutub banyak. kalau emang dasar dungu ya dungu aja.
dijelaskan sampai kiamat ya gak bakal sampai otak dungu mu .

nah tinggal otak dungu elo aja kritis yang mana?
mungkin elo gak bisa kritis karna waktu sekolah hanya pacaran yang di fokuskan wkwkwkw",Suggestion,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
Ugw-CFJQS15ezP-z2DF4AaABAg.9nIfB9kVMYP9oLrylP-eL3,Tx87wEaDtxo,Ugw-CFJQS15ezP-z2DF4AaABAg,Itu fotonya astaga. Kalau konsep itu karena meneliti pergerakan bintang disekitar blackhole tersebut. Coba tonton dokumenter bintang so2/s2,Suggestion,Suggestion,NO,A1=Correction; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgzlTQNASQtTKDHrdAp4AaABAg,21seK8tKSYI,TOP_LEVEL,Kalau bumi datar coba jelasin gimana cara matahari tiap hari terbit dari timur,Suggestion,Question,NO,
UgyiXuexm44TEM_jNjJ4AaABAg.9C1Ki81qSI-9QfLIDD53Hy,JRJ1ngbUe6A,UgyiXuexm44TEM_jNjJ4AaABAg,"@brod458 kaum fe ada masalah idup apa sih ya bang., mungkin dompetnya juga datar kek otaknya yg seukuran atom",Suggestion,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
Ugyo6VauicD1Ml3eFyV4AaABAg,5Zi4qGpGop4,TOP_LEVEL,"Mungkin dari ibu wulan dan ibu umi,",Suggestion,Opinion,NO,
UgzbXElg9wY-6ZkPuSJ4AaABAg.9b89WGbrpl-9cpEk96Dz9z,QK01ROEqJ1A,UgzbXElg9wY-6ZkPuSJ4AaABAg,Mungkin Alien mungkin aj,Suggestion,Opinion,NO,
UgzyysoZDUu0BLytdD14AaABAg.8t7JvplSB989QzptTgcv7c,FjFsx6iQE3Y,UgzyysoZDUu0BLytdD14AaABAg,"@9ayabes375 coba tonton animasi seberapa luas alam semesta, mungkin membantu",Suggestion,Suggestion,NO,A1=Suggestion; A2=Question. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgiEXUZKoQeDkngCoAEC.8RY6vlXcZ-r8RY8sZ7joCN,YljSXjd4lnk,UgiEXUZKoQeDkngCoAEC,"alvin satria 
pesawat bisa terbang bukan karena punya sayap, sayap itu dibuat agar pesawat bisa terbang",Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
UgyrLYbCpB8n71k91eJ4AaABAg.8xgWdVhjU288xg_dh12QL_,t5SaFgSaM_M,UgyrLYbCpB8n71k91eJ4AaABAg,"@mizardaahcmad 
iya si tapi kan kalo bisa diperjuangkan untuk bumi kita ini",Disagreement,Suggestion,NO,A1=Suggestion; A2=Opinion. Adjudicated as Suggestion based on the dominant communicative function.
UgwKbQQvaPlNdL1F4O94AaABAg.8xeohC9-Wlg8yN7KQaZVqt,21seK8tKSYI,UgwKbQQvaPlNdL1F4O94AaABAg,"@delly6866 lu liat permukaan, bukan liat buminya, ya bukan bukti lah",Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
UgzPjatEpo_REnyg1Od4AaABAg.8e7ZjRnV16u8e7kjpaSUHD,21seK8tKSYI,UgzPjatEpo_REnyg1Od4AaABAg,"Ngamok min, tapi tak apa bagus untuk kaum bumi datar",Disagreement,Praise,NO,A1=Disagreement; A2=Question. Adjudicated as Praise because the text contains a stronger cue for the primary function (Praise).
UgxLaQUQ4o00hD8shyV4AaABAg.9R164TvSAAA9UHMEk3mg-K,T9ttUfGG7EE,UgxLaQUQ4o00hD8shyV4AaABAg,"@not5624 klw pejabat"" dan aparat itu disumpah bukan dijanji...dan bnyk dr mrka yg kristen",Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
UggZCrtZhabKFXgCoAEC.8GI9yn-0VUD8cPG-Gp1r-H,H_5TPzquRyo,UggZCrtZhabKFXgCoAEC,"ali aji itulah sains, tidak ada dogma disana. Teori ilmiah bisa diubah oleh teori ilmiah lain yang lebih akurat, bukan dengan hipotesa atau sekedar klipingan cocokologi.",Disagreement,Opinion,NO,
Ugw_pzhHVuILdf_3xeR4AaABAg,21seK8tKSYI,TOP_LEVEL,"wawasannya masih kurang,
mesti belajar lagi,ga usah ngejar update video baru tapi penelitiannya cuma sepihak 
ujung""nya cuma untuk menyenangkan segelintir orang dan ga objektif.

lagipula jaman now orang tau kalo bumi ga bulat sempurna seperti bakso :v
terus bumi bulat sempurna yang dulu"" rumus"" dan tektekbengeknya yang lain pada dibuang kemana ????

lagian banyak rumus"" yang berdasarkan bumi bulat itu ngaco,
dan saya salah satu orang yang percaya bumi itu flat....",Disagreement,Experience,NO,A1=Disagreement; A2=Question. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
Ugw-ngmTQgVFFii6_aJ4AaABAg,FMNRItiR6ZA,TOP_LEVEL,"Bang stau sy y pluto itu ridak di anggap planet karena orbitnya bersenggung dengan neptunus padahal sistemnya satu planet 1 orbit tetapi pluto orbitnya satu orbit amaneptunus makanya kgk di anggap planet.tetapi keberadaanya tetap ada di orbit neptunus,tapi tk di anggap lgi",Disagreement,Correction,NO,A1=Correction; A2=Suggestion. Adjudicated as Correction based on the dominant communicative function.
Ugx_AbFqSU1eF0jAl0Z4AaABAg,21seK8tKSYI,TOP_LEVEL,Bumi itu bulat bukan bakso! ????,Disagreement,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
UgzTmXgtKsH8y8wdXVJ4AaABAg.92HAXsq2Ey892KO73XYzQK,QK01ROEqJ1A,UgzTmXgtKsH8y8wdXVJ4AaABAg,"Dengan pengetahuan sains fisika, astronomi yang ada kita sekarang, kita bisa mengukur seberapa besar alam semesta kita. Kita memang belum tahu diluar sana apa isinya tapi kita bisa mengukurnya dengan keterbatasan sains kita.",Disagreement,Opinion,NO,A1=Opinion; A2=Question. Adjudicated as Opinion based on the dominant communicative function.
Ugx7lvB6VFH0EbM0Bgp4AaABAg.8xgaf5fLMRu8xgcHAWARpB,t5SaFgSaM_M,Ugx7lvB6VFH0EbM0Bgp4AaABAg,"Quick answer
Kalau gak salah kamera dari Lunar",Disagreement,Opinion,NO,A1=Opinion; A2=Disagreement. Adjudicated as Opinion based on the dominant communicative function.
UgxB1ByDSbAOk8aQYxp4AaABAg.9Ze5Z78eXg_9hJdj33O5du,H_5TPzquRyo,UgxB1ByDSbAOk8aQYxp4AaABAg,@dydot nah... anda baru saja menyetujui bahwa teori bukan strata tertinggi dalam sains..??,Disagreement,Disagreement,NO,A1=Disagreement; A2=Question. Adjudicated as Disagreement based on the dominant communicative function.
UgzD8HRHbsxqMtYDSvJ4AaABAg.9Hq4hcBLfHj9JBq_yahF9g,21seK8tKSYI,UgzD8HRHbsxqMtYDSvJ4AaABAg,"apa gunanya ilmuwan yang menekuni bidangnya masing-masing. jangan lupa akal juga dipakai untuk mencari tau dan membuktikan secara ilmiah.

islam itu bukan dongeng, tapi juga ilmiah...dan itu salah satu tugas manusia untuk mencari tau dengan jalur yang masih lurus tidak sesat lagi menyesatkan.",Disagreement,Correction,NO,A1=Opinion; A2=Question. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgjbCv_bIGRAFHgCoAEC,NVDIHTGVcLc,TOP_LEVEL,itu lift bapak.. ??bukan elevator,Disagreement,Correction,NO,A1=Correction; A2=Question. Adjudicated as Correction based on the dominant communicative function.
UgwfKphZNMJaVwrK9kt4AaABAg.A1VCzeWZ7NwA1dXAujnZhV,21seK8tKSYI,UgwfKphZNMJaVwrK9kt4AaABAg,Bukan datar,Disagreement,Disagreement,NO,A1=Disagreement; A2=Opinion. Adjudicated as Disagreement based on the dominant communicative function.
Ugy_EbIAnBpkGLzwefZ4AaABAg,impJiSfof9E,TOP_LEVEL,"Kirain foto mata kucing :(
Tapi ini bener2 hebat, masyaAllah",Disagreement,Praise,NO,
UgwKmHpZ2eJosEsuAFl4AaABAg.9PuDPtoy9Y89PuIdhgEojF,21seK8tKSYI,UgwKmHpZ2eJosEsuAFl4AaABAg,"@darmawansyahputra8838 Massa jenis itu cuma menentukan besar gravitasi yg diterima, tapi nggak menggerakkan sebuah benda. Lagipula kalau memang itu pure karna massa jenis seharusnya setiap benda akan jatuh dengan kecepatan konstan.",Disagreement,Correction,NO,A1=Correction; A2=Suggestion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
UgxawbnD5ZbnMRqCSIF4AaABAg,t5SaFgSaM_M,TOP_LEVEL,"boneka itu benda mati atau bukan sih soalnya banyak penampakan soal boneka,tolong dijawab y",Disagreement,Question,NO,A1=Question; A2=Suggestion. Adjudicated as Question based on the dominant communicative function.
Ugg6ZYG8IJ79F3gCoAEC.8EcDsCzdlhb8EcM0TgXXOA,FMNRItiR6ZA,Ugg6ZYG8IJ79F3gCoAEC,"coba di google lagi deh, tahun 2006/2007 dihapus dari list planet di tata surya kita, google waktu itu ngerayain gara2 ada satelit NASA (diterbangin dari tahun 2006) yang udah berhasil terbang sampe pluto dan memfoto pluto lalu karena itu pluto jadi dwarf planet bukan planet biasa #bantujawab",Disagreement,Suggestion,NO,A1=Correction; A2=Suggestion. Adjudicated as Suggestion because the text contains a stronger cue for the primary function (Suggestion).
UgjxwxvyHPcB33gCoAEC.8Av4pLvPy8x8AxI342Hzor,6ceW7ugIKMs,UgjxwxvyHPcB33gCoAEC,"+Berwyn Rafaelino CH kalo yang saya baca, katanya sih emang nggak akan langsung buta.. Tapi, cahaya gerhana ini bisa 'membakar' retina yang menyebabkan cacat permanen, atau simplenya: Buta...",Disagreement,Correction,NO,A1=Correction; A2=Opinion. Adjudicated as Correction based on the dominant communicative function.
Ugy6JP7EAnI-sFnkPtp4AaABAg.8zWL431V7Y-8zawYnvlLzZ,QK01ROEqJ1A,Ugy6JP7EAnI-sFnkPtp4AaABAg,"@usintala bukan 8jam-an sih, mereka berangkat dri bumi kami tanggal 16 Juli 1969, dan mendarat di bulan kami 24 Juli 1969

 saya juga salah bilang, anda malah gk konfirmasi, misi nya 8 hari lebih tepatnya, bukan jam

gw sih bego, salah bilang, anda jadi bingung, hanya karna mata sya kemarin kelilipan




Anda bilang siaran langsung di seluruh dunia masih terlalu canggih pada saat itu?
-Tv aja udh dijual secara komersil pada tahun 1920an
(Di bumi kami, gk tau mungkin di bumi kalian belum)",Disagreement,Experience,NO,A1=Correction; A2=Question. Adjudicated as Experience because the text contains a stronger cue for the primary function (Experience).
Ugh7G_I1Sh5rf3gCoAEC.8PWRpCbaK-O8Pkrbt947g5,NVDIHTGVcLc,Ugh7G_I1Sh5rf3gCoAEC,krn yg dihisap mesin jet seharusnya kan udara yg mengandung oksigen tapi awan2 itu karbondioksida jadi mesin pesawat kaget,Disagreement,Correction,NO,A1=Correction; A2=Suggestion. Adjudicated as Correction because the text contains a stronger cue for the primary function (Correction).
