comment_id,video_id,text,discourse_label,confidence,annotation_pass,source,like_count,published_at,parent_id,author_name
UgiQYj8cKAvMsngCoAEC.8AvAGIjYxYW8AvaH1Sux-1,6ceW7ugIKMs,"SPOILER








gak lucu",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2016-03-02T14:44:15Z,UgiQYj8cKAvMsngCoAEC,@EnjeVGC
UgxTf_x1Bkapq2GjUXR4AaABAg.9J_ZEF6RSJw9aurLPynhgW,T8g_hUpx9VU,Emmmmmmmmmmmm nebula kali?,Question,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2022-05-12T03:31:01Z,UgxTf_x1Bkapq2GjUXR4AaABAg,@Anak_pemalas
UgwqM7snysSUdQ_r2xV4AaABAg.8xqJ0r2p3658xtrbyBxXae,t5SaFgSaM_M,Pertanyaan salah. Semakin besar planet semakin besar gravitasi. Jupiter jauh lebih besar dari bumi,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-07-27T16:47:01Z,UgwqM7snysSUdQ_r2xV4AaABAg,@dirgabiologychannel
UghbgOOXQwT7kHgCoAEC,Tx87wEaDtxo,"Kebulan aja gak bisa, mau ngarang blackhole lagi",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2016-09-10T16:12:34Z,,@davidgor508
Ugw-us15e4L7y6kqnLB4AaABAg,T9ttUfGG7EE,"Min , kenapa kita menangis ?",Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-07-22T04:04:04Z,,@chudzaifahsalafi3926
UgwO8HcU6AXyq9HU-PR4AaABAg,5_9wU8yJZ8w,apa yg terjadi pada bumi jika tdk ada gravitasi??,Question,High,dual_pass_verified,ai_assisted_dual_pass,1,2018-12-14T11:49:47Z,,@DindaOlivia
Ugwi569x3r9gaFct97h4AaABAg.8yAeyuaEghN8yBk41vMs4B,5Zi4qGpGop4,Haniya Timor kalau saya pernah nemu oarng amnesia tapi ilmunya masih ada (kalau diasah dikit) tapi karakter orangnya jadi beda......gitu si,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-08-04T00:46:39Z,Ugwi569x3r9gaFct97h4AaABAg,@erikaw6640
UgwKZnuMUQUyNYfEi814AaABAg.8j-69LuA7l08pGSbiK6Pfk,T9ttUfGG7EE,@abdrohmana2 kamu bener banget,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-25T03:59:01Z,UgwKZnuMUQUyNYfEi814AaABAg,@agistaputri6313
UgyiNdo0tpNwq9tf9RJ4AaABAg.8tcDORhHUgr8tyntRo608M,impJiSfof9E,"Maaf bosku, saya tidak terlalu percaya tengang sprti ini jika ada bukti fakta yang benar benar jelas analisanya. 

Terlalu mudah percaya gampang di bohongi",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-21T04:45:05Z,UgyiNdo0tpNwq9tf9RJ4AaABAg,@argantha
UgyFCfh8jAnbDWVJiqF4AaABAg,QK01ROEqJ1A,"Sebenarnya ada kemungkinan objek luar angkasa yg disebut di video jumlahnya jauh diluar perkiraan. 
Jika ada objek yg jika dibandingkan dengan bumi maka bumi hanyalah titik kecil seharusnya bisa berlaku sebaliknya , ada objek yg besarnya hanya titik kecil bagi bumi.
Apakah bisa diobservasi? 
Apakah ada kehidupan di dalamnya?
Who knows?

Itu maksud semesta bertumbuh apaan?",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-03-11T13:03:11Z,,@manuelbungaran5349
Ugz5gQSHZ-GKKPbbtl14AaABAg,eXml_nlmPoE,"klo mmang matahari dan bumi memiliki gaya tarik masing masing, lalu kenapa diantara keduanya terdapat space? bukankah seharusnya kedua benda langit ini bertabrakan seperti magnet akibat gaya tarik masing2. dan lagi knap jarak jupiter kematahari lebih jauh jaraknya dibanding markurius,? bukankah ukuran jupiter lebih besar, yg artinya massanya lebih banyak, yg artinya gaya gravitasinya lebih besar?

tolong dijawab admin!!",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-07-15T17:17:49Z,,@hariadi6805
Ugw1ikzCBgLqJPBHpfl4AaABAg.8teWffUqEME8tgOHQ_BF-M,impJiSfof9E,"Suara itu gelombang yang merambat antar benda sampai ditangkap telinga terus diubah menjadi sinyal yang dikirim ke otak lalu diterjemahkan menjadi bunyi, tapi tentu tenaga gelombang akan berkurang tersaring oleh kerapatan benda, semakin renggang maka daya saringnya semakin lemah jadi jarak tempuh ukuran gelombang akan semakin jauh, urutan kerenggangan{gas<cair<padat}",Praise,High,dual_pass_verified,ai_assisted_dual_pass,1,2019-04-14T01:06:14Z,Ugw1ikzCBgLqJPBHpfl4AaABAg,@ryandinto1769
UgwxTaA3jKgqPvmOBU94AaABAg.9CmLYHf_Bft9G9SbWK6MKq,QK01ROEqJ1A,"Rafii Alfatih benar..tapi apakah allah menjelaskan dimana batas langit pertama dan langit ke 2 ?sementara berapa tinggi atau berapa tebal langit 1 ada sedikit keterangan di alquran..semisal ""allah menurunkan air dari langit"",ada lagi kata ""langit dunia""adalagi pernyataan2 dlm alquran yang mengindikasikan itu langit pertama..ada kalimat tentang apapun yg terlihat di langit itu baru langit 1..entah pernyataan ini ada dimana saya lupa,mungkin di hadist.koreksi saya jika saya salah..berarti bintang2 yg kita bisa lihat sejak dahulu ( tanpa mengunakan alat bantu) adalah termasuk langit pertama batas terendah langit pertama mungkin kita bisa tentulan tapi batas tertinggi langit 1 kita yang tidak mendapat kejelasan .disinilah kita mulai untuk berfikir..",Correction,High,dual_pass_verified,ai_assisted_dual_pass,2,2020-11-17T09:23:21Z,UgwxTaA3jKgqPvmOBU94AaABAg,@bennyirawan2784
UggSxAXnwFBFyHgCoAEC.8VUQszYUIty9TKhaMkheqw,2EVv7dmTFik,"bagus sih.. berasa pas masih di luar negeri, megang uang gabanyak nol nya ☺️☕",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-10-10T21:02:46Z,UggSxAXnwFBFyHgCoAEC,@Sewu88official15
UgzSogUdsRgzX_bBdup4AaABAg,QK01ROEqJ1A,Hehe..gw puyeng,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2024-03-20T15:04:55Z,,@adhitroses1698
UgxanQXJ30D9ko3SCTN4AaABAg.8zXNYVCJ33u8zXQCscIPDp,QK01ROEqJ1A,"@rivaldoajikelana4084 bumi itu datar, kalo bumi bola, posisi atas dan bawah menjadi rancu & tidak jelas.
letak Surga yg tinggi & Neraka menjadi tidak jelas. orang jd ga percaya dg istilah jatuh ke neraka.
begitupun, Singgasana Tuhan Sang Pencipta menjadi tidak jelas.
di surat Ya Seeen dijelaskan bahwa matahari yg berjalan, bukan bumi.
kalo lu kristen / khatolik seharusnya lu pelajari kisah Nabi Joshua (Yusya) yg menghentikan matahari dihari jumat waktu sore agar tidak magrib. Kenapa, karena mereka sedang berperang & pergantian hari dimulai waktu magrib, sedangkan hari sabtu adl hari suci bagi mereka, & dihari suci dilarang berperang & menumpahkan darah.
Belom lagi kisah Nabi Musa yg ditegur Allah karena memarahi kaumnya yg bertanya ""Apakah Tuhan Tidur?""
Musa disuruh untuk membawa 2 buah botol & menjaganya agar tidak jatuh. Setelah 2 hari Musa ketiduran dan 2 botol itu jatuh pecah sehingga membangunkan Musa. Kemudian Allah berkata kepada Musa ""Jika Aku sampai tertidur, maka langit akan jatuh menimpa bumi dan hancur seperti hancurnya 2 buah botol itu.""
dikisah tsb langit diibaratkan seperti botol.
di Quran surat Qaf ayat 6 jg disebutkan : 
Maka apakah mereka tidak melihat akan langit yang ada di atas mereka, bagaimana Kami meninggikannya dan menghiasinya dan langit itu tidak mempunyai retak-retak sedikitpun?

itu semua hanya bisa dipahami orang2 yg mau berpikir.",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-06T07:19:03Z,UgxanQXJ30D9ko3SCTN4AaABAg,@we1ang
UgwWdRMyfBnuRPo36gd4AaABAg.8zTPOi7DjBn8zV6v-8nLk4,QK01ROEqJ1A,Setuju kak:(,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-05T09:51:58Z,UgwWdRMyfBnuRPo36gd4AaABAg,@nilam3195
Ugy-HygtTNI96cmdSOh4AaABAg,qis44fqpuAU,Ke masa lalu untuk memperbaiki kesalahan2 yg telah gw lakukan dan hal yg seharusny gw lakukan di masa lalu ^^,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-03T04:30:33Z,,@alexanderraditya263
UgxO62sip5_7KqFV1hB4AaABAg,Beod6J0genE,"Hmm berarti tanpa gravitasi, bumi jadi bulat.
Karena dibumi ada gravitasi, berarti bumi itu datar 🗿🗿",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2022-05-14T12:19:41Z,,@arvin2360
Ugxt0cDLmlRkGnZlP7J4AaABAg,rha05J96bOM,"Semakin besar suatu bintang semakin berat suatu bintang, semakin sebentar pula masa hidupnya, yaaa sebentarnya masih jutaan tahun :v",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-04-18T16:45:50Z,,@Xinevlin
UgwdiDpkjVVv1YZxeyx4AaABAg,rha05J96bOM,ya bisa kok,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-04-19T11:03:47Z,,@Pertamax7-HD
Ugyn9twNw_mgzS2zgY94AaABAg,YxgOhIQJX3Q,"Yg mau info luar angkasa tekan tagar di bawah ini!

#NasaUSA",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-08-11T03:11:54Z,,@televisiindonesia1553
UgxeFgRVIKd7g7yS_hJ4AaABAg,FGdLT8UuBZI,Kenapa kita bisa lompat,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-01-31T07:24:58Z,,@rixyg.permana3461
UgyJMqzOlP12nG1sgGV4AaABAg.8jTB0bXmuyI8jTnOEQfO5C,qis44fqpuAU,Maling Ginjal ngaco anjing,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-03T05:11:02Z,UgyJMqzOlP12nG1sgGV4AaABAg,@kanekigaming4169
Ugz5sL-DkyWO4B94Gah4AaABAg,FjFsx6iQE3Y,"Kalo ada alien yang datang, Dajjal ga guna lagi",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-08T08:29:59Z,,@hayatullahfriomarten7293
Ugz8blcBHWLZZ3T7kfZ4AaABAg,jPyd0Xv5LfY,Yg pernah sepeda an sambil lepas tangan mana suaranya,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-07-03T12:17:47Z,,@ujeng26
Ugx8Sp60EiQm-0sgjch4AaABAg.8opZz5K-lqa8opgJEu8QBw,5_9wU8yJZ8w,karna lagi sange,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-14T09:08:42Z,Ugx8Sp60EiQm-0sgjch4AaABAg,@harrast134
UgxcYs-ltUZcuegRpZ14AaABAg,QK01ROEqJ1A,"Saya tak peduli dgn pandangan orang walau dari ahli astronomi,senang saja jawapan dari saya bahwa alam samesta angkasa lepas itu tiada penghujungnya dan pernah menemui satu artikel di sini sikit masa yg lalu mengambarkan rupa keadaan penghujung alam samesta,itu adalah bohong belaka tak semudah itu orang gila dpt di pertipukan dgn infornasi sedemikian sebab tahu walau ia sendiri tidak memberitahunya kalau nak sampai ke sampai ke suatu planet ke pkanet lain contohnya atau jarak jauh perjalanan nasa ke bintang yg terdekat dari bumi kita seperti diterangkan dlm informasi tadi memakan masa yg cukuo lama adalah benar sebab dari pengkajian ahli sains astrononi ekpidisi 2040 utk sampai ke marikh pun memakan masa selama 6 bulan atau setengah tahun'"".... Masih dlm proses utk menjayakan misi iru...lagi senang yg membuatkan kita jd tanda tanya penghujung alam samesta ialah saya berkejawapan allah mengetahui apa yg tidak kita k ketahui maka settle pertanyaan smcm itu bagi diri saya yg mungkin mcm bunyi cerita kartun kanak kanak .../- * lealleyasmara",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2024-10-30T06:41:19Z,,@TataIsisg-dv3ng
UgxtlklJFsE4Xv6deJp4AaABAg.92JlAjL_qW89dS0P1A01oe,FjFsx6iQE3Y,",,Uvo Ufo °sangat sering datang ke gunungg Mrapi smru di saat mulaii malam ampe subuh,hal yng serupa jg sering terjadi di gunung popocatepel yg berlokasi di Mexico,fakta not hoax!!°_______Kaklallala",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2022-07-14T02:55:52Z,UgxtlklJFsE4Xv6deJp4AaABAg,@AWESOME295
UgxCbSyJ4iNHXXfIqTl4AaABAg.8jSEtxC1fc08jW1TQDURqw,qis44fqpuAU,"saya punya pertanyaan yang dari kecil saya pikirkan min,  kenapa pesawat yang terbang lurus itu, tingginya terbangnya bisa sama,  padahal kan seharusnya kalo posisinya lurus terus dia akan menuju atmosfer karen bentuk bumi yang melengkung,  semoga dikasih jawaban,  hehehe",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-04T02:01:18Z,UgxCbSyJ4iNHXXfIqTl4AaABAg,@rahmatrizki3621
Ugg_vPL-ap6jZ3gCoAEC.8OvenkTq-Ft8TUxUqy6JiF,JRJ1ngbUe6A,"Anton Ferdinand kok diem tong kehabisan bahan ya?
makanya kalo nanya jangan cuma copas dari video FE101 karna semuanya udah basi bisa dijawab secara ilmiah. 😂😂😂

dan saran gua ya tong kalo mau debat siapin bahan pake data yg bisa dipertanggungjawabkan jangan cuma pake asumsi ente yg sesat nanti keinjek2 malu ente keliatan goblok didepan umum 😂😂😂",Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-06-07T03:04:52Z,Ugg_vPL-ap6jZ3gCoAEC,@fathir_gamer_bocil
Ugz4hj1V5wLoR_hxk2x4AaABAg,t5SaFgSaM_M,"Haha yg video terakhir, jadi inget 'mission to the moon' keren bgt klo liat sejarahnya",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-07-22T12:55:37Z,,@flowersvas9077
UgwgtdGiwXuWJCYeHrl4AaABAg,uA3cMFjqfaM,Tolong bahas dong tentang planet jupiter sama saturnus :v,Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-02-06T13:30:30Z,,@dewayudapradana1052
Ugya6khPEPP_rx2qXWF4AaABAg,t5SaFgSaM_M,Kalau pernah manusia pergi ke bulan mengapa mereka tidak merekam nya biar menjadi nyata,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-04T05:55:42Z,,@Rain-wq9xe
Ugx719pBq3-iq47igfN4AaABAg.8fDWbLd6R6O9LoLJpJyOXz,H_5TPzquRyo,"@sarjanadakwah Kepalsuan fosil Manusia Piltdown & Manusia Nebraska telah diungkap sendiri oleh sesama evolusionis, bukan oleh kreasionis. Tapi, ratusan ribu spesimen fosil spesies lainnya sudah diuji keasliannya dan lolos uji terbukti tidak palsu. Jangan memelintir sejarah sebenarnya ya. ☝️",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2021-04-06T22:24:42Z,Ugx719pBq3-iq47igfN4AaABAg,@grasianofau8771
UgyqD7LlqyW7_GWbATZ4AaABAg,FMNRItiR6ZA,karena pluto adalah beban luar angkasa jadi dicoret dari KLA (kartu luar angkasa),Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-10-01T13:11:25Z,,@gakniatofc7710
UgiaSbOun1PGg3gCoAEC,FMNRItiR6ZA,mengapa bahasa di  dunia berbeda? trus gimana awal mula bahasa tercipta?,Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2016-06-02T12:47:45Z,,@Salwa-mg1ty
Ugxr1_dMVwT246OFm4l4AaABAg.8kxeageUw4V9_Z-kNijM0M,YxgOhIQJX3Q,Rickroll versi bakso 😋,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2022-04-08T09:59:17Z,Ugxr1_dMVwT246OFm4l4AaABAg,@yedijatristan_
Ugy3EJ4fXL139gTfT694AaABAg,YxgOhIQJX3Q,"karena channel ini Herp jdi pintar, terima kasih Klinik TongFang",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-06T14:12:03Z,,@tryhnt
UgzM43sZoAypTvkUZj14AaABAg,QK01ROEqJ1A,wkwkwk... knp harus naik mobil sih? kebayang gitu ada jalanan dari bumi ke planet lain..,Question,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-09-07T17:41:07Z,,@MeBroMat
UggQbUiJ4dCG83gCoAEC.8Oy0nOFPF9x92DzNzpMeiK,JRJ1ngbUe6A,@Jekaro6781 klo datar kok semenanjung malaya gak kelihatan dari kalimantan barat walaupun pake kamera paling bagus ?,Praise,High,dual_pass_verified,ai_assisted_dual_pass,1,2019-12-07T04:15:54Z,UggQbUiJ4dCG83gCoAEC,@danangsaputro330
UgzaJHbdqJMOX_Cn69l4AaABAg,0QCq6GPY8kQ,Knpa bisa kaget coba,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2018-03-08T16:28:37Z,,@sbs2809
UgzuueYVv5srMiNEUQN4AaABAg,T9ttUfGG7EE,Bulan hoax,Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2022-04-11T03:16:20Z,,@chacawijayalisa3958
Ugi_zGydhv7lDHgCoAEC,6ceW7ugIKMs,gerhana matahari juga pernah waktu 2016 maret,Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-06-14T09:11:49Z,,@YasMarina
UgzMnrMIxkWvRHEAISF4AaABAg,FjFsx6iQE3Y,Semua itu hanya MUNGKIN .....,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2019-04-27T13:07:10Z,,@timbulmuliarumapea2067
UgziuuRlW4hXvPeuLcR4AaABAg,t5SaFgSaM_M,"Request dong bang ""kenapa hidung kita bisa tersumbat""",Suggestion,High,dual_pass_verified,ai_assisted_dual_pass,2,2019-07-29T01:12:17Z,,@arungpalakka4454
Ugi90T8CaCM0hngCoAEC.8RY6IfA3zzt8RYBUq7lwBJ,YljSXjd4lnk,"+serafina minerva, tp jujur ya, gua belom pernah kentut dimute tp ga bau.
kentut yg volumnya keras kadang bau kadang kaga... hm.",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-04-19T16:10:52Z,Ugi90T8CaCM0hngCoAEC,@Raziffalyan
UgyqlgICdyddc1Hi0wl4AaABAg,qis44fqpuAU,"Sayang sekali kita tidak akan pernah bisa membuat mesin waktu . hal itu bertentangan dengan konsep fisika dan juga agama . karena d ajaran agama kita tdk bsa mengubah takdir . sedangkan secara sains penjelasan nya sngt rumit, mungkin jika sya jlskn klian akan k bingungan",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-08-07T12:24:51Z,,@lionelgregoryson7179
UgzEVu0Aa5GjzRwK0u14AaABAg,YxgOhIQJX3Q,Baguss,Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-23T11:37:30Z,,@wardisartio3789
UgyY1vdw_hzee9W8bip4AaABAg,YxgOhIQJX3Q,astronot hoax ..,Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-09-09T17:14:04Z,,@masyul.1588
UgiNK3D6U79_bHgCoAEC.8RY8FpGAjSx8RYOh4SnYYG,YljSXjd4lnk,"rotasi bumi 1 hari coy, bukan 1 bulan. koreksi saja",Correction,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-04-19T18:06:17Z,UgiNK3D6U79_bHgCoAEC,@Kamil_PLC
UgxxlCg0sDldDKNm9ul4AaABAg,T8g_hUpx9VU,Paling panas itu adalah neraka jahanam,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-11-09T13:07:49Z,,@ZeeMovie-z
UgytFT-XUlM6rZYReS54AaABAg,impJiSfof9E,NASA itu bohong tidak pernah mendarata dibulan dan keluar bumi hanya nabi muhammad yang bisa keluar bumi ketika isra miraj menaiki kuda terbang menuju surga...saya nggak percaya dengan NASA,Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2020-12-29T09:22:03Z,,@henyzen272
Ugjn0yw68dGpZ3gCoAEC.8TG99B2Cd0Q8i4mkjtTTRa,iyJeozHhvJI,"Gk bisalah
Tidak ada yang Abadi",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-06-29T15:33:06Z,Ugjn0yw68dGpZ3gCoAEC,@hannaarmy2621
UgzVEHOBbZkTlQOi9TF4AaABAg,RBFhyVux3IE,"Bang,mantap flAshdisknya ada gambar bakso",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-09T16:05:33Z,,@Jokopi452
Ugj18VZSUnKPYXgCoAEC.8OvxtXFkvs48SkozVdKcNm,JRJ1ngbUe6A,"Anton Ferdinand kelihatannya anda menggunakan contoh yang salah. besi akan meleleh jija dipanaskan dengan api secara langsung disebabkan oleh beberapa faktor diantaranya
1. besi tersebut menerima kalor langsung dari sumber tanpa melalui lingkungan
2. besi bersifat konduktor debgan koefisien konduktifitas yang sangat tinggi sehingga besi dengan mudah menerima kalor dari sumber maupun lingkungan
berbeda dengan bahan bahan tahan panas seperti zirconium carbida yang memiliki sifat sebagai induktor atau konduktir yang buruk sehingga kalor akan sulit masuk ke benda tersebut dengan demikian kalor yang mengarah sebagian besar akan terpantul atau dibuang ke lingkungan",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2017-05-19T19:46:15Z,Ugj18VZSUnKPYXgCoAEC,@fadhlanprabancana6645
UgjHvhZDTBkzQXgCoAEC.8Gprc_WBtqe8JtoevLbNU1,iq0yOkj3d28,"saya berfikir secara logika 
buat FE mania yg masih teory tetapi belom ada bukti real,.
kenapa g berlayar ke ujung dunia kalo dunia mempunyai ujung.,
bukankah kalo ada bukti anda ke ujung dunia maka semua kebohongan nasa bisa hancur.
jangan seperti nasa yg katanya bohong hanya teory belaka saya juga ga percaya nasa.,",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,1,2016-10-11T14:54:03Z,UgjHvhZDTBkzQXgCoAEC,@FatihxPutra
UgxDcztdDo-x2KZgWD94AaABAg.9MH_x0feRXJ9MHw1hMXBjw,rha05J96bOM,Gak abis thingking🗿,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2021-04-18T19:31:29Z,UgxDcztdDo-x2KZgWD94AaABAg,@shimust6400
Ugxz9b3_GTla3Aa9K6N4AaABAg.8xac3HvXw2R97GYdRqMTcR,21seK8tKSYI,@DombaLiarr setuju,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2020-04-10T10:48:10Z,Ugxz9b3_GTla3Aa9K6N4AaABAg,@inezchitra2973
Ugz6Mth9hvy8ndRSjGx4AaABAg,zbSe0xE7tg0,Suka pas bagian luar angkasa,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2017-08-30T13:22:47Z,,@R_faal
Ugw7XQC6nxjQvgM8SFp4AaABAg,FjFsx6iQE3Y,kenapa di setiap video kok bisa ada gambar bakso?,Question,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-07-25T01:00:57Z,,@dimasrahajengyuliahendrast8516
UgwFmnM_IIkRJN14F6V4AaABAg.9MxkeDjCpz59PWMZSuP9HY,iq0yOkj3d28,@nekokii4061 ya allah..miris bgt klo ank generasi skrg mliat video ginian udah yakin klo itu asli lengkungan..ya allah..agan plisss..lbh cermat lg..ane sedih liat nya..plis gan sadar..itu br di ktinggian sgtu udah melengkung..apa lg diatas..makin melengkung..aduh ya allah..,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-07-07T23:35:35Z,UgwFmnM_IIkRJN14F6V4AaABAg,@arslansengky9650
UgxDcztdDo-x2KZgWD94AaABAg.9MH_x0feRXJ9MI1XPSmA_8,rha05J96bOM,"Bagus nih buat dibahas, soalnya ini salah satu  keahlianku",Praise,High,dual_pass_verified,ai_assisted_dual_pass,0,2021-04-18T20:28:15Z,UgxDcztdDo-x2KZgWD94AaABAg,@Wasibah
Ughqb8VliencLngCoAEC,JRJ1ngbUe6A,"mana min satelit?..
 pernah liat gak?",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-02-15T17:26:12Z,,@asenkgesseng6629
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJAAM4_9IpnEjo,Beod6J0genE,Dulu pengen jadi polisi Ama astronot.sekarang pengen jadi detective,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2025-08-21T08:30:39Z,Ugw_LQ-btJdFlnwSvC94AaABAg,@WidiAsmoro-yk6vu
UgwkFK20S0-f6ZAOHQl4AaABAg,YljSXjd4lnk,Nambah Ilmu...,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-01-28T11:14:05Z,,@who4yf
UggcyTFIpLowsXgCoAEC,FMNRItiR6ZA,"Kenapa nih video dikit Likes Nya , TAMBAHIN DONK!!!",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2016-06-02T15:03:16Z,,@kevinyusri6684
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJA9b42F6BaQbi,Beod6J0genE,"Aku pernah mau jadi astronot, tapi sekarang da ganti :’)",Experience,High,dual_pass_verified,ai_assisted_dual_pass,0,2022-05-16T02:27:26Z,Ugw_LQ-btJdFlnwSvC94AaABAg,@LexRe-182
UgyVos8e3zC_BffFtTF4AaABAg,T9ttUfGG7EE,Masih bilang bumi itu datar... 🤭,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,1,2019-08-23T04:15:40Z,,@willyjebret3904
UgySYoDvL2j9l2oYQ054AaABAg.8xgVGSY5FpP8xgig0s4jp1,t5SaFgSaM_M,Setujuhhh,Agreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2019-07-22T14:18:48Z,UgySYoDvL2j9l2oYQ054AaABAg,@raffiananda4814
UgzS9usEj-69wWyz7X94AaABAg,Tx87wEaDtxo,"Salpok sama kata ""Singularity"" nya😂 Lagu solonya V BTS",Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2018-12-01T11:00:29Z,,@angelvidyagayatri3958
UghyLOoOssXs1ngCoAEC,JRJ1ngbUe6A,"Dengan hormat saudara andmin, satelit adalah kebohongan yang telah menjadi propaganda kaum elit dunia yang jumlahnya tidak lebih dari 1%. tidak ada satupun bukti satelit beredar diangkasa. jutaan teleskop dibumi tidak pernah menangkap satelit pada teleskop mereka, padahal menurut pengakuan NA*A jumlanya ada sekurang-kurangnya 13.000 buah di angkasa. dan tidak perlu ganti batrey atau isi bahan bakar sejah satelit pertama diluncurkan (1958).

secara teknis, bentuk satelit adalah mustahil dapat melaju dengan kecepatan 28 mach atau 28.000 km/jam.. dengan bentuk yang mirip layar berkembang, rapuh dan tidak berstuktur kuat, jika benar mengorbit maka asatelit akan hancur berkeping-keping!

satelit adalah kebohongan elit global yang ditopang dengan teori-teori basi mereka.

mohon maaf, sekian.
terima kasih.",Disagreement,High,dual_pass_verified,ai_assisted_dual_pass,0,2017-02-24T11:57:24Z,,@dennyhendrifika2123
Ugy0cmcb2LcQJf8MgsB4AaABAg,jPyd0Xv5LfY,Kenapa bawang bisa bikin orang nangis,Opinion,Medium,dual_pass_verified,ai_assisted_dual_pass,0,2021-07-04T13:23:30Z,,@proshloyesssr6397
UgyhV7eVxubMY6rM6z54AaABAg,5Zi4qGpGop4,"Kenapa Di Cahaya Jendela Yang Sinarnya Atau Kayak Lagi Ngidupin Senter Itu Banyak Banget Yg Terbang Kecil"" Gitu Atau Kayak Debu, Sedangkan Tempat Yang Gak Kena Sinar Ga Ada Apa apa???",Question,High,dual_pass_verified,ai_assisted_dual_pass,1,2019-08-03T14:49:48Z,,@CDKFunRoom
